paper,idstudy,idcoeff,rra,se,tstat,perstudy,pubyear,pyear,exp,ez,panel,csection,start,end,timespan,obs,avyear,midpoint,monthly,quarterly,annual,uk,us,eu,asia,developing,others,country,sepdur,totalc,ndsothers,nd,nds,durable,longrisk,fixed_ies,implied,exact,second,gmm,ml,ols,gls,ols_gls,ogmls,simul,stockhold,nonstockhold,firstlag,seclag,instrument,mreturn,consinclude,incomeincl,hcapital,top,econjournal,finjournal,gcits,yearcits
Eraker et al. (2016),70,1,16.21,8.33,,1,2016,27,0,1,0,0,1963,2006,44,176,1984.5,54.0,0,1,0,0,1,0,0,0,0,USA,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,39,6.5
Faria et al. (2016),71,1,0.3928,0.0111,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,2,0.4666,0.0082,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,3,0.4539,0.0066,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,4,0.86121,0.1054,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,5,1.1572,0.0051,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,6,1.1815,0.0034,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,7,1.1939,0.0033,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,8,1.3153,0.0884,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,9,0.5683,0.0792,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,10,0.5669,0.0205,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,11,0.6086,0.0148,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,12,0.8099,0.1426,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,13,1.1319,0.0031,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,14,1.1632,0.0058,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,15,1.744,0.0043,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,16,1.2419,0.0251,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78.0,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,17,0.1701,0.022,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,18,0.2423,0.0181,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,19,0.2577,0.0152,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,20,0.5225,0.0362,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,21,1.2591,0.009,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,22,1.2681,0.0083,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,23,1.2526,0.0093,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,24,1.1939,0.0114,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,25,0.0421,0.0322,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,26,0.1107,0.0289,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,27,0.2433,0.0247,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,28,0.7664,0.1238,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,29,1.2613,0.0084,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,30,1.279,0.0095,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,31,1.261,0.0096,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Faria et al. (2016),71,32,1.2136,0.012,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78.0,1,0,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.3333333333333333
Ruge-Murcia (2017),75,1,34.7873,17.9647,,3,2017,28,0,1,0,0,1959,2014,56,224,1986.5,56.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,1.1666666666666667
Ruge-Murcia (2017),75,2,34.7867,14.8608,,3,2017,28,0,1,0,0,1959,2014,56,225,1986.5,56.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,1.1666666666666667
Ruge-Murcia (2017),75,3,28.2539,30.1901,,3,2017,28,0,1,0,0,1959,2014,56,226,1986.5,56.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,1.1666666666666667
Choi et al. (2017),72,1,3.78,0.056,,1,2017,28,0,1,0,1,2007,2007,1,15039,2007.0,76.5,0,0,1,0,0,0,0,1,0,China,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,51,10.2
Christensen (2017),73,1,24.4712,11.242857142857142,,2,2017,28,0,1,0,0,1947,2016,70,277,1981.5,51.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,54,10.8
Christensen (2017),73,2,27.4838,12.872933673469388,,2,2017,28,0,1,0,0,1947,2016,70,278,1981.5,51.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,54,10.8
Delikouras (2017),74,1,39.369,10.38265306122449,,8,2017,28,0,1,0,0,1933,2012,80,80,1972.5,42.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,25,5.0
Delikouras (2017),74,2,6.891,4.329081632653062,,8,2017,28,0,0,0,0,1933,2012,80,80,1972.5,42.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,25,5.0
Delikouras (2017),74,3,36.53,84.78571428571428,,8,2017,28,0,1,0,0,1947,2008,62,62,1977.5,47.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,25,5.0
Delikouras (2017),74,4,16.129,19.94387755102041,,8,2017,28,0,0,0,0,1947,2008,62,62,1977.5,47.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,25,5.0
Delikouras (2017),74,5,2.886,0.2729591836734694,,8,2017,28,0,1,0,0,1933,2012,80,80,1972.5,42.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,25,5.0
Delikouras (2017),74,6,0.34299999999999997,1.806122448979592,,8,2017,28,0,0,0,0,1933,2012,80,80,1972.5,42.0,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,25,5.0
Delikouras (2017),74,7,176.173,47.20153061224491,,8,2017,28,0,1,0,0,1947,2012,66,263,1979.5,49.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,25,5.0
Delikouras (2017),74,8,1.57,0.2678571428571428,,8,2017,28,0,0,0,0,1947,2012,66,263,1979.5,49.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,25,5.0
Andersen et al. (2018),76,1,0.45,0.3,,11,2018,29,1,0,0,1,2014,2014,1,49650,2014.0,83.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78,19.5
Andersen et al. (2018),76,2,0.45,0.06,,11,2018,29,1,0,0,1,2014,2014,1,49650,2014.0,83.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78,19.5
Andersen et al. (2018),76,3,0.33,0.06,,11,2018,29,1,0,0,1,2014,2014,1,49650,2014.0,83.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78,19.5
Andersen et al. (2018),76,4,0.33,0.048,,11,2018,29,1,0,0,1,2014,2014,1,49650,2014.0,83.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78,19.5
Andersen et al. (2018),76,5,0.42,0.066,,11,2018,29,1,0,0,1,2014,2014,1,49650,2014.0,83.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78,19.5
Andersen et al. (2018),76,6,0.38,0.065,,11,2018,29,1,0,0,1,2014,2014,1,49650,2014.0,83.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78,19.5
Andersen et al. (2018),76,7,0.35,0.072,,11,2018,29,1,0,0,1,2014,2014,1,49650,2014.0,83.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78,19.5
Andersen et al. (2018),76,8,0.41,0.064,,11,2018,29,1,0,0,1,2014,2014,1,49650,2014.0,83.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78,19.5
Andersen et al. (2018),76,9,0.42,0.076,,11,2018,29,1,0,0,1,2014,2014,1,49650,2014.0,83.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78,19.5
Andersen et al. (2018),76,10,0.45,0.077,,11,2018,29,1,0,0,1,2014,2014,1,49650,2014.0,83.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78,19.5
Andersen et al. (2018),76,11,0.36,0.055,,11,2018,29,1,0,0,1,2014,2014,1,49650,2014.0,83.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78,19.5
Andreasen et al. (2018),77,1,615.7,26.96,,3,2018,29,0,1,0,0,1961,2007,47,186,1984.0,53.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,245,61.25
Andreasen et al. (2018),77,2,28.78,24.1,,3,2018,29,0,1,0,0,1961,2007,47,186,1984.0,53.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,245,61.25
Andreasen et al. (2018),77,3,29.323,27.8351,,3,2018,29,0,1,0,0,1961,2007,47,186,1984.0,53.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,245,61.25
Colacito et al. (2018),78,1,2.16,0.21,,9,2018,29,0,1,1,0,1987,2013,27,270,2000.0,69.5,1,0,0,0,0,0,0,0,1,G10,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,97,24.25
Colacito et al. (2018),78,2,2.89,0.64,,9,2018,29,0,1,1,0,1987,2013,27,270,2000.0,69.5,1,0,0,0,0,0,0,0,1,G10,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,97,24.25
Colacito et al. (2018),78,3,3.52,0.25,,9,2018,29,0,1,1,0,1987,2013,27,270,2000.0,69.5,1,0,0,0,0,0,0,0,1,G10,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,97,24.25
Colacito et al. (2018),78,4,3.95,0.33,,9,2018,29,0,1,1,0,1987,2013,27,270,2000.0,69.5,1,0,0,0,0,0,0,0,1,G10,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,97,24.25
Colacito et al. (2018),78,5,3.86,0.68,,9,2018,29,0,1,1,0,1987,2013,27,270,2000.0,69.5,1,0,0,0,0,0,0,0,1,G10,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,97,24.25
Colacito et al. (2018),78,6,4.0,0.32,,9,2018,29,0,1,1,0,1987,2013,27,270,2000.0,69.5,1,0,0,0,0,0,0,0,1,G10,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,97,24.25
Colacito et al. (2018),78,7,3.43,0.35,,9,2018,29,0,1,1,0,1987,2013,27,270,2000.0,69.5,1,0,0,0,0,0,0,0,1,G10,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,97,24.25
Colacito et al. (2018),78,8,3.89,0.27,,9,2018,29,0,1,1,0,1987,2013,27,270,2000.0,69.5,1,0,0,0,0,0,0,0,1,G10,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,97,24.25
Colacito et al. (2018),78,9,3.71,0.27,,9,2018,29,0,1,1,0,1987,2013,27,270,2000.0,69.5,1,0,0,0,0,0,0,0,1,G10,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,97,24.25
Gramming and Küchlin (2018),79,1,11.8,15.8,,1,2018,29,0,1,0,0,1947,2014,68,271,1980.5,50.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,1.75
Maio (2018),80,1,1.0,33.333333333333336,0.03,14,2018,29,0,1,0,0,1963,2016,54,212,1989.5,59.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.75
Maio (2018),80,2,1.0,33.333333333333336,0.03,14,2018,29,0,1,0,0,1963,2016,54,212,1989.5,59.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.75
Maio (2018),80,3,82.24,33.56734693877551,2.45,14,2018,29,0,1,0,0,1963,2016,54,212,1989.5,59.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.75
Maio (2018),80,4,80.53,28.355633802816904,2.84,14,2018,29,0,1,0,0,1963,2016,54,212,1989.5,59.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.75
Maio (2018),80,5,106.87,30.019662921348317,3.56,14,2018,29,0,1,0,0,1963,2016,54,212,1989.5,59.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.75
Maio (2018),80,6,0.99,49.5,0.02,14,2018,29,0,1,0,0,1963,2016,54,212,1989.5,59.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.75
Maio (2018),80,7,88.29,29.528428093645484,2.99,14,2018,29,0,1,0,0,1963,2016,54,212,1989.5,59.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.75
Maio (2018),80,8,51.99,41.592,1.25,14,2018,29,0,1,0,0,1963,2016,54,212,1989.5,59.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.75
Maio (2018),80,9,73.34,35.42995169082126,2.07,14,2018,29,0,1,0,0,1963,2016,54,212,1989.5,59.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.75
Maio (2018),80,10,90.91,52.854651162790695,1.72,14,2018,29,0,1,0,0,1963,2016,54,212,1989.5,59.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.75
Maio (2018),80,11,65.91,39.945454545454545,1.65,14,2018,29,0,1,0,0,1963,2016,54,212,1989.5,59.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.75
Maio (2018),80,12,79.34,30.398467432950195,2.61,14,2018,29,0,1,0,0,1963,2016,54,212,1989.5,59.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.75
Maio (2018),80,13,54.29,102.43396226415094,0.53,14,2018,29,0,1,0,0,1963,2016,54,212,1989.5,59.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.75
Maio (2018),80,14,58.09,27.66190476190476,2.1,14,2018,29,0,1,0,0,1963,2016,54,213,1989.5,59.0,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.75
Ampudia et al. (2020),81,1,17.638,4.134,,4,2020,31,0,1,1,0,2008,2010,3,10695,2009.0,78.5,0,1,0,0,0,1,0,0,0,Germany,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,3.0
Ampudia et al. (2020),81,2,10.275,0.496,,4,2020,31,0,1,1,0,2008,2010,3,18591,2009.0,78.5,0,1,0,0,0,1,0,0,0,Spain,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,3.0
Ampudia et al. (2020),81,3,21.308,0.237,,4,2020,31,0,1,1,0,2008,2010,3,45018,2009.0,78.5,0,1,0,0,0,1,0,0,0,France,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,3.0
Ampudia et al. (2020),81,4,8.255,0.455,,4,2020,31,0,1,1,0,2008,2010,3,23853,2009.0,78.5,0,1,0,0,0,1,0,0,0,Italy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,3.0
Bretscher et al. (2020),82,1,181.011,3.283,,1,2020,31,0,1,0,0,1970,2016,47,188,1993.0,62.5,0,1,0,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,8,4.0
Ghosh and Roussellet (2020),83,1,1.942,0.849,,1,2020,31,0,1,0,0,1947,2013,67,268,1980.0,49.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7.0
Kogan et al. (2020),84,1,56.734,41.163,,1,2020,31,0,1,0,0,1936,2010,75,10000,1973.0,42.5,0,0,1,0,1,0,0,0,0,USA,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,33,16.5
