AUTHOR,ID,OUTPUT,dep_var,GDP_pc,GDP_growth,GDP_nr,EXP_VAR,RES_ABUNDANCE,NATURALR,POINTR,OILR,EFFECT_SIZE,EFFECT_SIZE_SE,BETA_INTERACTION,INTERACTION_SE,INSTITUTION_MEAN,NO_EXP,NO_OBS,NO_COUNTRY,NO_TIME,INST_TYPE,INSTITUTION,INTERACTION,INVESTMENT,SCHOOLING,TOT,OPENNESS,iGDP,OLS,ENDOGENEITY,sxp,DUMMY60,DUMMY70,DUMMY80,DUMMY90,DUMMY00,YEAR,GOOGLE,IDEASREPEC,MODEL,METHOD,REVIEW,REGION,INDEX,LITERATURE,NO_STUDY,DF,SXP,SXP_SE,TSTAT,PCC,PCC_SE,prec,invperst,INVSE,SXPSE,CROSS,PANEL,TIME_SERIES,instrument,NO_OBSSE,NO_EXPSE,DFSE,NO_COUNTRYSE,NO_TIMESE,YEARSE,INDEXSE,GOOGLESE,REVIEWSE,INSTITUTIONSE,INTERACTIONSE,TOTSE,OPENNESSE,iGDPSE,INVESTMENTSE,SCHOOLINGSE,NATURALRSE,POINTRSE,OILRSE,GDPpcSE,GDPgrowthSE,GDPnrSE,CROSSSE,PANELSE,TIME_SERISSE,ENDOGENEITYSE,OLSSE,REGIONSE,DUMMY60SE,DUMMY70SE,DUMMY80SE,DUMMY90SE,DUMMY00SE,IV,IVSE,LN_NO_OBS,LN_NO_EXP,LN_NO_COUNTRY,LN_NO_TIME,LN_YEAR,LN_INDEX,LN_GOOGLE,LN_NO_OBSSE,LN_NO_EXPSE,LN_NO_COUNTRYSE,LN_NO_TIMESE,LN_YEARSE,LN_INDEXSE,LN_GOOGLESE,LN_DF,RES_ABUNDANCESE
Boshcini et.al.,39,11,GDP growth 1965-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-5.937,2.384,5.975,4.56,0.532,19,94,94,1,ICRG,1,1,1,1,0,1,1,1.0,0,-2.7583,0,0,1,0,0,2013,31,13,cross-sectional,OLS,1,1,0.093,,80,75.0,-2.7583,3.4012563,-0.81096506,-0.09323429,0.11496709,75.65766,0.0125,8.698141,-0.81096506,1.0,0.0,0.0,0.11547005,817.62524,165.26468,652.3606,817.62524,8.698141,17509.357,0.8089271,269.64236,8.698141,8.698141,8.698141,0.0,8.698141,8.698141,8.698141,8.698141,8.698141,0.0,0.0,0.0,8.698141,0.0,8.698141,0.0,0.0,0.0,8.698141,8.698141,0.0,0.0,8.698141,0.0,0.0,,,4.553877,2.9957323,4.553877,0.6931472,7.607878,0.08892621,3.465736,39.610264,26.057302,39.610264,6.029092,66.1744,0.77349275,30.14546,4.3307333,0.0
Boshcini et.al.,39,12,GDP growth 1975-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-3.656,2.724,2.113,4.138,0.532,19,102,102,1,ICRG,1,1,1,1,0,1,1,1.0,0,-2.531884,0,0,0,1,0,2013,31,13,cross-sectional,OLS,1,1,0.093,,80,83.0,-2.531884,3.5023432,-0.7229114,-0.079101205,0.10942033,83.52259,0.0125,9.13907,-0.7229114,1.0,0.0,0.0,0.10976426,932.1851,173.64232,758.5428,932.1851,9.13907,18396.947,0.84993345,283.31116,9.13907,9.13907,9.13907,0.0,9.13907,9.13907,9.13907,9.13907,9.13907,0.0,0.0,0.0,9.13907,0.0,9.13907,0.0,0.0,0.0,9.13907,9.13907,0.0,0.0,0.0,9.13907,0.0,,,4.634729,2.9957323,4.634729,0.6931472,7.607878,0.08892621,3.465736,42.35711,27.378206,42.35711,6.33472,69.52893,0.81270283,31.673601,4.4308167,0.0
Boshcini et.al.,39,13,GDP growth 1985-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-3.818,8.711,3.015,11.991,0.532,19,90,90,1,ICRG,1,1,1,1,0,1,1,1.0,0,-2.2140199999999997,0,0,0,1,0,2013,31,13,cross-sectional,OLS,1,1,0.093,,80,71.0,-2.21402,10.79703,-0.20505823,-0.024328731,0.11864304,71.04205,0.0125,8.428644,-0.20505823,1.0,0.0,0.0,0.11867817,758.578,160.14424,598.4338,758.578,8.428644,16966.861,0.78386396,261.288,8.428644,8.428644,8.428644,0.0,8.428644,8.428644,8.428644,8.428644,8.428644,0.0,0.0,0.0,8.428644,0.0,8.428644,0.0,0.0,0.0,8.428644,8.428644,0.0,0.0,0.0,8.428644,0.0,,,4.5108595,2.9957323,4.5108595,0.6931472,7.607878,0.08892621,3.465736,38.02043,25.249964,38.02043,5.8422914,64.1241,0.74952745,29.211456,4.276666,0.0
Boshcini et.al.,39,14,GDP growth 1965-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-5.505,2.747,5.132,4.855,0.532,19,654,94,8,ICRG,1,1,1,1,0,1,1,1.0,0,-2.774776,0,0,1,0,0,2013,31,13,panel,OLS,1,1,0.093,,80,635.0,-2.774776,3.770567,-0.73590416,-0.02919102,0.03966688,635.5415,0.0125,25.209948,-0.73590416,0.0,1.0,0.0,0.03968379,16487.307,478.989,16008.317,2369.735,201.67958,50747.625,2.344525,781.5084,25.209948,25.209948,25.209948,0.0,25.209948,25.209948,25.209948,25.209948,25.209948,0.0,0.0,0.0,25.209948,0.0,0.0,25.209948,0.0,0.0,25.209948,25.209948,0.0,0.0,25.209948,0.0,0.0,,,6.4846354,2.9957323,4.553877,2.1972246,7.607878,0.08892621,3.465736,163.47733,75.522255,114.803,55.39192,191.79422,2.241825,87.371025,6.455199,0.0
Boshcini et.al.,39,15,GDP growth 1965-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-2.328,3.511,4.125,5.712,0.532,19,2165,94,40,ICRG,1,1,1,1,0,1,1,1.0,0,-0.13349999999999973,0,0,1,0,0,2013,31,13,panel,OLS,1,1,0.093,,80,2146.0,-0.1335,4.643418,-0.028750373,-0.000620624,0.021586642,2146.0005,0.0125,46.324947,-0.028750373,0.0,1.0,0.0,0.021586645,100293.51,880.17395,99413.336,4354.545,1852.9978,93252.12,4.30822,1436.0734,46.324947,46.324947,46.324947,0.0,46.324947,46.324947,46.324947,46.324947,46.324947,0.0,0.0,0.0,46.324947,0.0,0.0,46.324947,0.0,0.0,46.324947,46.324947,0.0,0.0,46.324947,0.0,0.0,,,7.6806374,2.9957323,4.553877,3.713572,7.607878,0.08892621,3.465736,355.8051,138.77713,210.9581,172.03102,352.43454,4.119502,160.55003,7.671827,0.0
Boshcini et.al.,39,16,GDP growth 1965-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-6.034,2.335,3.234,3.545,0.502,19,92,92,1,Polity,1,1,1,1,0,1,1,1.0,0,-4.410532,0,0,1,0,0,2013,31,13,cross-sectional,OLS,1,1,0.093,,80,73.0,-4.410532,2.9358416,-1.5023059,-0.17317498,0.11527278,75.25692,0.0125,8.675075,-1.5023059,1.0,0.0,0.0,0.11704115,798.1069,164.82642,633.28046,798.1069,8.675075,17462.926,0.80678195,268.9273,8.675075,8.675075,8.675075,0.0,8.675075,8.675075,8.675075,8.675075,8.675075,0.0,0.0,0.0,8.675075,0.0,8.675075,0.0,0.0,0.0,8.675075,8.675075,0.0,0.0,8.675075,0.0,0.0,,,4.5325994,2.9957323,4.5325994,0.6931472,7.607878,0.08892621,3.465736,39.32064,25.988201,39.32064,6.0131035,65.99891,0.7714415,30.065517,4.304065,0.0
Boshcini et.al.,39,17,GDP growth 1975-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-3.816,1.718,3.243,2.853,0.502,19,105,105,1,Polity,1,1,1,1,0,1,1,1.0,0,-2.188014,0,0,0,1,0,2013,31,13,cross-sectional,OLS,1,1,0.093,,80,86.0,-2.188014,2.23668,-0.97824186,-0.10490449,0.10723778,86.95697,0.0125,9.325072,-0.97824186,1.0,0.0,0.0,0.107832775,979.13257,177.17636,801.9562,979.13257,9.325072,18771.37,0.86723167,289.07724,9.325072,9.325072,9.325072,0.0,9.325072,9.325072,9.325072,9.325072,9.325072,0.0,0.0,0.0,9.325072,0.0,9.325072,0.0,0.0,0.0,9.325072,9.325072,0.0,0.0,0.0,9.325072,0.0,,,4.6634393,2.9957323,4.6634393,0.6931472,7.607878,0.08892621,3.465736,43.486908,27.93542,43.486908,6.4636474,70.94401,0.8292433,32.318237,4.465908,0.0
Boshcini et.al.,39,18,GDP growth 1985-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-0.388,3.64,-3.408,-3.692,0.502,19,89,89,1,Polity,1,1,1,1,0,1,1,1.0,0,-2.098816,0,0,0,1,0,2013,31,13,cross-sectional,OLS,1,1,0.093,,80,70.0,-2.098816,4.0846825,-0.51382595,-0.061298456,0.11929809,70.26402,0.0125,8.382363,-0.51382595,1.0,0.0,0.0,0.11952286,746.0304,159.26491,586.76544,746.0304,8.382363,16873.697,0.7795598,259.85327,8.382363,8.382363,8.382363,0.0,8.382363,8.382363,8.382363,8.382363,8.382363,0.0,0.0,0.0,8.382363,0.0,8.382363,0.0,0.0,0.0,8.382363,8.382363,0.0,0.0,0.0,8.382363,0.0,,,4.4998097,2.9957323,4.4998097,0.6931472,7.607878,0.08892621,3.465736,37.71904,25.111319,37.71904,5.8102117,63.772003,0.7454118,29.05106,4.26268,0.0
Boshcini et.al.,39,19,GDP growth 1965-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-2.925,1.543,1.813,2.359,0.502,19,708,94,8,Polity,1,1,1,1,0,1,1,1.0,0,-2.014874,0,0,1,0,0,2013,31,13,panel,OLS,1,1,0.093,,80,689.0,-2.014874,1.9450505,-1.0358981,-0.039433878,0.038067333,690.07306,0.0125,26.269241,-1.0358981,0.0,1.0,0.0,0.038096964,18598.623,499.1156,18099.508,2469.3088,210.15393,52879.984,2.4430394,814.3465,26.269241,26.269241,26.269241,0.0,26.269241,26.269241,26.269241,26.269241,26.269241,0.0,0.0,0.0,26.269241,0.0,0.0,26.269241,0.0,0.0,26.269241,26.269241,0.0,0.0,26.269241,0.0,0.0,,,6.5638556,2.9957323,4.553877,2.1972246,7.607878,0.08892621,3.465736,172.42752,78.69562,119.62689,57.719425,199.8532,2.3360243,91.04226,6.5366917,0.0
Boshcini et.al.,39,20,GDP growth 1965-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-0.496,1.831,0.087,2.532,0.502,19,4144,94,40,Polity,1,1,1,1,0,1,1,1.0,0,-0.4522256,0,0,1,0,0,2013,31,13,panel,OLS,1,1,0.093,,80,4125.0,-0.452326,2.228938,-0.2029334,-0.003159653,0.015569901,4125.041,0.0125,64.22649,-0.2029334,0.0,1.0,0.0,0.015569979,266154.56,1220.3032,264934.25,6037.2896,2569.0593,129287.914,5.973063,1991.021,64.22649,64.22649,64.22649,0.0,64.22649,64.22649,64.22649,64.22649,64.22649,0.0,0.0,0.0,64.22649,0.0,0.0,64.22649,0.0,0.0,64.22649,64.22649,0.0,0.0,64.22649,0.0,0.0,,,8.3296585,2.9957323,4.553877,3.713572,7.607878,0.08892621,3.465736,534.9847,192.40535,292.4795,238.50967,488.62726,5.7114177,222.59203,8.325064,0.0
Boshcini et.al.,39,21,GDP growth 1965-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-8.596,4.5,10.499,7.619,0.532,19,68,68,1,ICRG,1,1,1,1,0,1,1,0.0,1,-3.0105319999999995,0,0,1,0,0,2013,31,13,cross-sectional,IV,1,1,0.093,,80,49.0,-3.0105321,6.056344,-0.49708736,-0.07083411,0.14249831,49.247086,0.0125,7.017627,-0.49708736,1.0,0.0,0.0,0.14285715,477.19864,133.33492,343.8637,477.19864,7.017627,14126.482,0.65263927,217.54643,7.017627,7.017627,7.017627,0.0,7.017627,7.017627,7.017627,7.017627,7.017627,0.0,0.0,0.0,7.017627,0.0,7.017627,0.0,0.0,7.017627,0.0,7.017627,0.0,0.0,7.017627,0.0,0.0,1.0,7.017627,4.2341065,2.9957323,4.2341065,0.6931472,7.607878,0.08892621,3.465736,29.713379,21.022932,29.713379,4.8642483,53.38925,0.624051,24.321241,3.912023,0.0
Boshcini et.al.,39,22,GDP growth 1975-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-3.328,4.011,4.847,7.069,0.532,19,64,64,1,ICRG,1,1,1,1,0,1,1,0.0,1,-0.7493959999999995,0,0,0,1,0,2013,31,13,cross-sectional,IV,1,1,0.093,,80,45.0,-0.7493959,5.4982767,-0.13629651,-0.020313691,0.14904043,45.01858,0.0125,6.7095885,-0.13629651,1.0,0.0,0.0,0.1490712,429.41367,127.482185,301.9315,429.41367,6.7095885,13506.402,0.6239917,207.99725,6.7095885,6.7095885,6.7095885,0.0,6.7095885,6.7095885,6.7095885,6.7095885,6.7095885,0.0,0.0,0.0,6.7095885,0.0,6.7095885,0.0,0.0,6.7095885,0.0,6.7095885,0.0,0.0,0.0,6.7095885,0.0,1.0,6.7095885,4.1743875,2.9957323,4.1743875,0.6931472,7.607878,0.08892621,3.465736,28.008423,20.100132,28.008423,4.6507325,51.045734,0.5966583,23.253662,3.8286414,0.0
Boshcini et.al.,39,23,GDP growth 1985-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-2.937,4.551,5.69,7.449,0.532,19,64,64,1,ICRG,1,1,1,1,0,1,1,0.0,1,0.09008000000000038,0,0,0,1,0,2013,31,13,cross-sectional,IV,1,1,0.093,,80,45.0,0.09008003,6.0345607,0.014927356,0.0022252332,0.14907083,45.00022,0.0125,6.7082205,0.014927356,1.0,0.0,0.0,0.1490712,429.3261,127.45619,301.86993,429.3261,6.7082205,13503.648,0.62386453,207.95483,6.7082205,6.7082205,6.7082205,0.0,6.7082205,6.7082205,6.7082205,6.7082205,6.7082205,0.0,0.0,0.0,6.7082205,0.0,6.7082205,0.0,0.0,6.7082205,0.0,6.7082205,0.0,0.0,0.0,6.7082205,0.0,1.0,6.7082205,4.1743875,2.9957323,4.1743875,0.6931472,7.607878,0.08892621,3.465736,28.002712,20.096033,28.002712,4.649784,51.035324,0.59653664,23.24892,3.8286414,0.0
Boshcini et.al.,39,24,GDP growth 1965-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-3.234,2.556,2.589,4.625,0.532,19,392,68,8,ICRG,1,1,1,1,0,1,1,0.0,1,-1.856652,0,0,1,0,0,2013,31,13,panel,IV,1,1,0.093,,80,373.0,-1.856652,3.547844,-0.5233184,-0.02708646,0.05175904,373.27383,0.0125,19.320295,-0.5233184,0.0,1.0,0.0,0.051778037,7573.556,367.08563,7206.47,1313.7802,154.56236,38891.754,1.7967875,598.9292,19.320295,19.320295,19.320295,0.0,19.320295,19.320295,19.320295,19.320295,19.320295,0.0,0.0,0.0,19.320295,0.0,0.0,19.320295,0.0,19.320295,0.0,19.320295,0.0,0.0,19.320295,0.0,0.0,1.0,19.320295,5.9738097,2.9957323,4.2341065,2.1972246,7.607878,0.08892621,3.465736,115.41577,57.878433,81.80419,42.45103,146.98645,1.7180808,66.959045,5.924256,0.0
Boshcini et.al.,39,25,GDP growth 1965-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-8.29,2.503,14.85,4.699,0.532,19,1410,68,40,ICRG,1,1,1,1,0,1,1,0.0,1,-0.38979999999999926,0,0,1,0,0,2013,31,13,panel,IV,1,1,0.093,,80,1391.0,-0.3897998,3.5375626,-0.110188805,-0.0029544185,0.02681233,1391.0121,0.0125,37.296272,-0.110188805,0.0,1.0,0.0,0.026812445,52587.746,708.6292,51879.117,2536.1467,1491.851,75077.4,3.4685535,1156.1844,37.296272,37.296272,37.296272,0.0,37.296272,37.296272,37.296272,37.296272,37.296272,0.0,0.0,0.0,37.296272,0.0,0.0,37.296272,0.0,37.296272,0.0,37.296272,0.0,0.0,37.296272,0.0,0.0,1.0,37.296272,7.2520537,2.9957323,4.2341065,3.713572,7.607878,0.08892621,3.465736,270.47458,111.72965,157.9164,138.5024,283.7455,3.3166163,129.25903,7.238497,0.0
Boshcini et.al.,39,26,GDP growth 1965-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-3.624,2.346,1.632,3.246,0.502,19,62,62,1,Polity,1,1,1,1,0,1,1,0.0,1,-2.804736,0,0,1,0,0,2013,31,13,cross-sectional,IV,1,1,0.093,,80,43.0,-2.804736,2.8563893,-0.98191655,-0.14808981,0.15081711,43.964157,0.0125,6.6305475,-0.98191655,1.0,0.0,0.0,0.15249857,411.09393,125.9804,285.11353,411.09393,6.6305475,13347.292,0.6166409,205.54697,6.6305475,6.6305475,6.6305475,0.0,6.6305475,6.6305475,6.6305475,6.6305475,6.6305475,0.0,0.0,0.0,6.6305475,0.0,6.6305475,0.0,0.0,6.6305475,0.0,6.6305475,0.0,0.0,6.6305475,0.0,0.0,1.0,6.6305475,4.1431346,2.9957323,4.1431346,0.6931472,7.607878,0.08892621,3.465736,27.47125,19.863344,27.47125,4.5959454,50.444397,0.5896295,22.979727,3.7841897,0.0
Boshcini et.al.,39,27,GDP growth 1975-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-3.967,1.118,4.425,3.343,0.502,19,61,61,1,Polity,1,1,1,1,0,1,1,0.0,1,-1.7456500000000004,0,0,0,1,0,2013,31,13,cross-sectional,IV,1,1,0.093,,80,42.0,-1.7456499,2.01649,-0.8656874,-0.13240243,0.15294486,42.74942,0.0125,6.538304,-0.8656874,1.0,0.0,0.0,0.15430336,398.83655,124.227776,274.60876,398.83655,6.538304,13161.605,0.60806227,202.68742,6.538304,6.538304,6.538304,0.0,6.538304,6.538304,6.538304,6.538304,6.538304,0.0,0.0,0.0,6.538304,0.0,6.538304,0.0,0.0,6.538304,0.0,6.538304,0.0,0.0,0.0,6.538304,0.0,1.0,6.538304,4.1271343,2.9957323,4.1271343,0.6931472,7.607878,0.08892621,3.465736,26.984459,19.587008,26.984459,4.5320067,49.74262,0.5814266,22.660034,3.7612002,0.0
Boshcini et.al.,39,28,GDP growth 1985-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-0.131,1.668,0.382,3.067,0.502,19,66,66,1,Polity,1,1,1,1,0,1,1,0.0,1,0.060763999999999985,0,0,0,1,0,2013,31,13,cross-sectional,IV,1,1,0.093,,80,47.0,0.060764,2.2699552,0.026768811,0.0039046027,0.14586388,47.000717,0.0125,6.855707,0.026768811,1.0,0.0,0.0,0.145865,452.47665,130.25844,322.21823,452.47665,6.855707,13800.538,0.63758075,212.52692,6.855707,6.855707,6.855707,0.0,6.855707,6.855707,6.855707,6.855707,6.855707,0.0,0.0,0.0,6.855707,0.0,6.855707,0.0,0.0,6.855707,0.0,6.855707,0.0,0.0,0.0,6.855707,0.0,1.0,6.855707,4.204693,2.9957323,4.204693,0.6931472,7.607878,0.08892621,3.465736,28.826143,20.537863,28.826143,4.752014,52.157383,0.60965204,23.76007,3.871201,0.0
Boshcini et.al.,39,29,GDP growth 1965-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-2.661,1.121,3.553,2.275,0.502,19,391,62,8,Polity,1,1,1,1,0,1,1,0.0,1,-0.877394,0,0,1,0,0,2013,31,13,panel,IV,1,1,0.093,,80,372.0,-0.877394,1.6002872,-0.54827285,-0.028415145,0.051826652,372.30057,0.0125,19.295092,-0.54827285,0.0,1.0,0.0,0.051847585,7544.381,366.60675,7177.774,1196.2957,154.36073,38841.02,1.7944435,598.1478,19.295092,19.295092,19.295092,0.0,19.295092,19.295092,19.295092,19.295092,19.295092,0.0,0.0,0.0,19.295092,0.0,0.0,19.295092,0.0,19.295092,0.0,19.295092,0.0,0.0,19.295092,0.0,0.0,1.0,19.295092,5.971262,2.9957323,4.1431346,2.1972246,7.607878,0.08892621,3.465736,115.21605,57.80293,79.94216,42.39565,146.79471,1.7158394,66.87169,5.9215784,0.0
Boshcini et.al.,39,30,GDP growth 1965-2005,0,1,0,The primary export per GDP,0.0,1,0,0,-0.864,0.957,0.63,1.623,0.502,19,2756,61,40,Polity,1,1,1,1,0,1,1,0.0,1,-0.54774,0,0,1,0,0,2013,31,13,panel,IV,1,1,0.093,,80,2737.0,-0.54774,1.2568452,-0.43580544,-0.008329907,0.019113822,2737.19,0.0125,52.31816,-0.43580544,0.0,1.0,0.0,0.019114485,144188.84,994.04504,143194.81,3191.4077,2092.7263,105316.45,4.865589,1621.8629,52.31816,52.31816,52.31816,0.0,52.31816,52.31816,52.31816,52.31816,52.31816,0.0,0.0,0.0,52.31816,0.0,0.0,52.31816,0.0,52.31816,0.0,52.31816,0.0,0.0,52.31816,0.0,0.0,1.0,52.31816,7.9218984,2.9957323,4.1271343,3.713572,7.607878,0.08892621,3.465736,414.45914,156.7312,215.92407,194.28726,398.03018,4.652456,181.32092,7.914983,0.0
Boshcini et.al.,39,31,GDP growth 1970-2005,0,1,0,The resource rents as the measure of natural resources,0.0,1,0,0,-14.233,5.147,27.928,10.013,0.532,17,86,86,1,ICRG,1,1,1,1,0,1,1,0.0,1,0.6246960000000001,0,0,1,0,0,2013,31,13,cross-sectional,IV,1,1,0.093,,80,69.0,0.6246957,7.4072695,0.08433549,0.010152277,0.12037965,69.00711,0.0125,8.307052,0.08433549,1.0,0.0,0.0,0.120385855,714.4065,141.21988,573.1866,714.4065,8.307052,16722.096,0.7725558,257.51862,8.307052,8.307052,8.307052,0.0,8.307052,8.307052,8.307052,8.307052,8.307052,0.0,0.0,0.0,8.307052,0.0,8.307052,0.0,0.0,8.307052,0.0,8.307052,0.0,0.0,8.307052,0.0,0.0,1.0,8.307052,4.465908,2.8903718,4.465908,0.6931472,7.607878,0.08892621,3.465736,37.09853,24.01047,37.09853,5.7580094,63.19904,0.73871464,28.790049,4.248495,0.0
Boshcini et.al.,39,32,GDP growth 1975-2005,0,1,0,The resource rents as the measure of natural resources,0.0,1,0,0,-15.176,6.561,27.993,13.503,0.532,17,86,86,1,ICRG,1,1,1,1,0,1,1,0.0,1,-0.2837239999999994,0,0,0,1,0,2013,31,13,cross-sectional,IV,1,1,0.093,,80,69.0,-0.28372398,9.728863,-0.029163118,-0.0035108053,0.12038511,69.000854,0.0125,8.306675,-0.029163118,1.0,0.0,0.0,0.120385855,714.3741,141.21347,573.1606,714.3741,8.306675,16721.338,0.7725208,257.50693,8.306675,8.306675,8.306675,0.0,8.306675,8.306675,8.306675,8.306675,8.306675,0.0,0.0,0.0,8.306675,0.0,8.306675,0.0,0.0,8.306675,0.0,8.306675,0.0,0.0,0.0,8.306675,0.0,1.0,8.306675,4.465908,2.8903718,4.465908,0.6931472,7.607878,0.08892621,3.465736,37.096848,24.00938,37.096848,5.7577486,63.19617,0.73868114,28.788742,4.248495,0.0
Boshcini et.al.,39,33,GDP growth 1985-2005,0,1,0,The resource rents as the measure of natural resources,0.0,1,0,0,-18.634,7.13,37.07,14.508,0.532,17,86,86,1,ICRG,1,1,1,1,0,1,1,0.0,1,1.0872400000000013,0,0,0,1,0,2013,31,13,cross-sectional,IV,1,1,0.093,,80,69.0,1.0872399,10.507539,0.10347236,0.012455642,0.12037652,69.0107,0.0125,8.307268,0.10347236,1.0,0.0,0.0,0.120385855,714.42505,141.22356,573.2015,714.42505,8.307268,16722.531,0.7725759,257.5253,8.307268,8.307268,8.307268,0.0,8.307268,8.307268,8.307268,8.307268,8.307268,0.0,0.0,0.0,8.307268,0.0,8.307268,0.0,0.0,8.307268,0.0,8.307268,0.0,0.0,0.0,8.307268,0.0,1.0,8.307268,4.465908,2.8903718,4.465908,0.6931472,7.607878,0.08892621,3.465736,37.099495,24.011093,37.099495,5.758159,63.200684,0.7387339,28.790796,4.248495,0.0
Boshcini et.al.,39,34,GDP growth 1970-2005,0,1,0,The resource rents as the measure of natural resources,0.0,1,0,0,-3.565,5.749,4.141,11.33,0.532,17,502,86,7,ICRG,1,1,1,1,0,1,1,0.0,1,-1.3619879999999998,0,0,1,0,0,2013,31,13,panel,IV,1,1,0.093,,80,485.0,-1.3619881,8.329615,-0.16351153,-0.0074244714,0.04540641,485.02676,0.0125,22.023323,-0.16351153,0.0,1.0,0.0,0.04540766,11055.708,374.39648,10681.312,1894.0057,154.16325,44332.95,2.0481691,682.723,22.023323,22.023323,22.023323,0.0,22.023323,22.023323,22.023323,22.023323,22.023323,0.0,0.0,0.0,22.023323,0.0,0.0,22.023323,0.0,22.023323,0.0,22.023323,0.0,0.0,22.023323,0.0,0.0,1.0,22.023323,6.22059,2.8903718,4.465908,2.0794415,7.607878,0.08892621,3.465736,136.99806,63.65559,98.35413,45.79621,167.55077,1.9584507,76.32702,6.1862087,0.0
Boshcini et.al.,39,35,GDP growth 1970-2005,0,1,0,The resource rents as the measure of natural resources,0.0,1,0,0,-9.46,5.078,17.4,9.529,0.532,17,1834,86,35,ICRG,1,1,1,1,0,1,1,0.0,1,-0.2032000000000007,0,0,1,0,0,2013,31,13,panel,IV,1,1,0.093,,80,1817.0,-0.2032002,7.175318,-0.028319333,-0.00066436303,0.023459699,1817.0009,0.0125,42.626293,-0.028319333,0.0,1.0,0.0,0.023459705,78176.62,724.647,77451.98,3665.861,1491.9203,85806.73,3.9642453,1321.415,42.626293,42.626293,42.626293,0.0,42.626293,42.626293,42.626293,42.626293,42.626293,0.0,0.0,0.0,42.626293,0.0,0.0,42.626293,0.0,42.626293,0.0,42.626293,0.0,0.0,42.626293,0.0,0.0,1.0,42.626293,7.5147996,2.8903718,4.465908,3.583519,7.607878,0.08892621,3.465736,320.32803,123.20583,190.3651,152.75214,324.29565,3.7905948,147.73148,7.505492,0.0
Boshcini et.al.,39,36,GDP growth 1970-2005,0,1,0,The resource rents as the measure of natural resources,0.0,1,0,0,0.736,2.398,-17.281,-7.437,0.502,17,86,86,1,Polity,1,1,1,1,0,1,1,0.0,1,-7.939061999999999,0,0,1,0,0,2013,31,13,cross-sectional,IV,1,1,0.093,,80,69.0,-7.939062,4.437171,-1.7892171,-0.21056712,0.11768673,72.201294,0.0125,8.497134,-1.7892171,1.0,0.0,0.0,0.120385855,730.75354,144.45128,586.3023,730.75354,8.497134,17104.732,0.7902335,263.41116,8.497134,8.497134,8.497134,0.0,8.497134,8.497134,8.497134,8.497134,8.497134,0.0,0.0,0.0,8.497134,0.0,8.497134,0.0,0.0,8.497134,0.0,8.497134,0.0,0.0,8.497134,0.0,0.0,1.0,8.497134,4.465908,2.8903718,4.465908,0.6931472,7.607878,0.08892621,3.465736,37.947422,24.559877,37.947422,5.889765,64.645164,0.755618,29.448824,4.248495,0.0
Boshcini et.al.,39,37,GDP growth 1975-2005,0,1,0,The resource rents as the measure of natural resources,0.0,1,0,0,-1.677,2.527,-1.815,-5.127,0.502,17,86,86,1,Polity,1,1,1,1,0,1,1,0.0,1,-2.58813,0,0,0,1,0,2013,31,13,cross-sectional,IV,1,1,0.093,,80,69.0,-2.58813,3.6069293,-0.71754384,-0.086061634,0.1199392,69.51487,0.0125,8.337558,-0.71754384,1.0,0.0,0.0,0.120385855,717.02997,141.73848,575.2915,717.02997,8.337558,16783.504,0.7753929,258.4643,8.337558,8.337558,8.337558,0.0,8.337558,8.337558,8.337558,8.337558,8.337558,0.0,0.0,0.0,8.337558,0.0,8.337558,0.0,0.0,8.337558,0.0,8.337558,0.0,0.0,0.0,8.337558,0.0,1.0,8.337558,4.465908,2.8903718,4.465908,0.6931472,7.607878,0.08892621,3.465736,37.234764,24.098642,37.234764,5.779155,63.43112,0.7414274,28.895773,4.248495,0.0
